"BarrierType","lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","FlowsToGreatLakes","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","Removed","YearRemoved","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","WildScenicRiver","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UpstreamUnalteredWaterbodyAcres","UpstreamUnalteredWetlandAcres","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","TotalNetworkMiles","TotalPerennialNetworkMiles","TotalUpstreamMainstemMiles","PerennialUpstreamMainstemMiles","IntermittentUpstreamMainstemMiles","AlteredUpstreamMainstemMiles","UnalteredUpstreamMainstemMiles","PerennialUnalteredUpstreamMainstemMiles","PercentMainstemUnaltered","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","MainstemGainMiles","PerennialMainstemGainMiles","TotalMainstemNetworkMiles","TotalMainstemPerennialNetworkMiles","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","YellowstoneCutthroatTroutHabitatUpstreamMiles","FreeYellowstoneCutthroatTroutHabitatDownstreamMiles","URL","CrossingCode","NearestCrossingID","NearestUSGSCrossingID","Road","RoadType","CrossingType","Constriction","PotentialProject","BarrierSeverity","SARP_Score","ProtocolUsed"
"Assessed road-related barrier",43.451965,-111.33908,"Road barrier - Highway 31 / Rainey Creek","sm269504","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200123787,"Rainey Creek","2","yes","no","","","","no",1.0880632,45.58799,107.7995,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","No barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Rainey Creek","17","170401","17040104","1704010407","170401040703","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269504","xy434519111339","sm269504","6610058","Highway 31","Paved","Bridge","Unknown","No Barrier","No barrier",-1,"NAACC/SARP"
"Assessed road-related barrier",43.45493,-111.3464,"Road barrier - I-26 / Rainey Creek","sm269505","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200123785,"Rainey Creek","2","yes","no","","","","no",0.6573617,46.819683,118.7013,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","No barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Rainey Creek","17","170401","17040104","1704010407","170401040703","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269505","xy434549111346","sm269505","6609231","I-26","Paved","Bridge","Unknown","No Barrier","No barrier",-1,"NAACC/SARP"
"Assessed road-related barrier",43.451694,-111.36469,"Road barrier - Fox Creek Road / Rainey Creek","sm269506","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075855,"Rainey Creek","2","yes","no","","","","no",0.6675966,48.867653,140.8411,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","No barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Rainey Creek","17","170401","17040104","1704010407","170401040703","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269506","xy434516111364","sm269506","6659996","Fox Creek Road","Paved","Bridge","Unknown","No Barrier","No barrier",-1,"NAACC/SARP"
"Assessed road-related barrier",43.461353,-111.42743,"Road barrier - Conant Valley Loop / Pritchard Creek","sm269507","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200123447,"Pritchard Creek","1b","yes","no","","","","no",1.0658516,3.653437,23.7105,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Pritchard Creek-Snake River","17","170401","17040104","1704010407","170401040705","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269507","xy434613111427","sm269507","6620538","Conant Valley Loop","Paved","Bridge","Moderate","Insignificant Barrier","Insignificant barrier",0.9536266,"NAACC/SARP"
"Assessed road-related barrier",43.460705,-111.42753,"Road barrier - I-26 / Pritchard Creek","sm269508","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200123447,"Pritchard Creek","1b","yes","no","","","","no",1.0658516,3.653437,23.7105,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Pritchard Creek-Snake River","17","170401","17040104","1704010407","170401040705","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269508","xy435607111427","sm269508","6609236","I-26","Paved","Bridge","Moderate","Insignificant Barrier","Insignificant barrier",0.90803117,"NAACC/SARP"
"Assessed road-related barrier",43.47331,-111.44629,"Road barrier - Garden Creek","sm269509","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200091194,"Garden Creek","1b","yes","no","","","","no",0.9999109,2.664631,19.4325,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269509","xy434732111446","sm269509","6620405","","Unpaved","Culvert","Moderate","Insignificant Barrier","Insignificant barrier",0.924403,"NAACC/SARP"
"Assessed road-related barrier",43.47599,-111.44115,"Road barrier - I-26 / Garden Creek","sm269510","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200091194,"Garden Creek","1b","yes","no","","","","no",0.9999109,2.664631,19.4325,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269510","xy434732111446","sm269510","6609222","I-26","Paved","Culvert","Spans only bankfull/active channel","Insignificant Barrier","Insignificant barrier",0.95646536,"NAACC/SARP"
"Assessed road-related barrier",43.4865,-111.44381,"Road barrier - I-8 / Granite Creek","sm269511","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075510,"Granite Creek","1b","yes","no","","","","no",1.2496407,2.586838,29.5093,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","Bureau of Land Management","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269511","xy434864111442","","","I-8","Paved","Culvert","Moderate","Insignificant Barrier","Insignificant barrier",0.8205537,"NAACC/SARP"
"Assessed road-related barrier",43.49363,-111.45432,"Road barrier - Granite Creek","sm269512","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075509,"Granite Creek","1b","yes","no","","","","no",1.0201749,2.408204,25.972,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269512","xy434936111454","sm269512","6633810","","Unpaved","Bridge","Spans full channel & banks","Insignificant Barrier","Insignificant barrier",0.9984575,"NAACC/SARP"
"Assessed road-related barrier",43.49204,-111.454124,"Road barrier - I-26 / Granite Creek","sm269575","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075509,"Granite Creek","1b","yes","no","","","","no",1.0201749,2.408204,25.972,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269575","xy43295281112723","sm269575","6609226","I-26","Paved","Culvert","Moderate","Insignificant Barrier","Insignificant barrier",0.8161536,"NAACC/SARP"
"Assessed road-related barrier",43.49543,-111.45904,"Road barrier - I-26 / Granite","sm269576","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200059412,"Granite","1a","yes","no","","","","no",0.80941904,0.454148,8.802,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","yes","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269576","xy434947111457","","","I-26","Paved","Culvert","Moderate","Insignificant Barrier","Insignificant barrier",0.8101496,"NAACC/SARP"
"Assessed road-related barrier",43.490635,-111.47395,"Road barrier - Granite Creek Road / Granite Creek","sm269577","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075337,"Granite Creek","1b","yes","no","","","","no",0.9775293,1.82656,14.4637,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Poor","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","no","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269577","xy434886111447","sm269577","6640360","Granite Creek Road","Unpaved","Culvert","Severe","Minor Barrier","Minor barrier",0.68173456,"NAACC/SARP"
"Assessed road-related barrier",43.485756,-111.48091,"Road barrier - Granite Creek Road / Granite Creek","sm269578","SARP AOP Inland Surveys Exported Oct/2/2022","",true,55001200075337,"Granite Creek","1b","yes","no","","","","no",0.9775293,1.82656,14.4637,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Satisfactory","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Garden Creek","17","170401","17040104","1704010407","170401040704","Idaho","Bonneville","ID02","no","no","no","no","no","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,"https://aquaticbarriers.org/report/combined_barriers/sm269578","xy434846111477","sm269578","6640359","Granite Creek Road","Unpaved","Culvert","Severe","Minor Barrier","Minor barrier",0.7663705,"NAACC/SARP"
